GRID_ID,occ,eh,GRTS_No,STATE,stabb,Albers_X,Albers_Y,Latitude,Longitude,Sample,Surveyed2017,Surveyed2022,SiteType2017,SiteType2022,Grouping1,Grouping2,propCopeland,propCopelandInman,meanHumanMod_2021,meanNDVI_2017,ClusterCount
13692,2,0,Id-057,Idaho,ID,-1450000,2650000,45.6,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.44188218,0.614628,0.000625471,47.24603175,26
13692,3,0,Id-057,Idaho,ID,-1450000,2650000,45.6,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.44188218,0.614628,0.000625471,47.24603175,26
13692,4,0,Id-057,Idaho,ID,-1450000,2650000,45.6,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.44188218,0.614628,0.000625471,47.24603175,26
13695,1,0,Id-121,Idaho,ID,-1400000,2650000,45.6,-114.1,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.457041945,0.68106,0.008202787,47.13119048,4
13695,2,1,Id-121,Idaho,ID,-1400000,2650000,45.6,-114.1,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.457041945,0.68106,0.008202787,47.13119048,4
13695,3,0,Id-121,Idaho,ID,-1400000,2650000,45.6,-114.1,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.457041945,0.68106,0.008202787,47.13119048,4
13695,4,0,Id-121,Idaho,ID,-1400000,2650000,45.6,-114.1,Yes,Yes,Yes,Bait,Bait,NorthernRockies,NorthernRockies,0.457041945,0.68106,0.008202787,47.13119048,4
13700,1,0,Id-125,Montana,MT,-1330000,2630000,45.6,-113.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.584055636,0.794676821,0.009366376,39.4902381,12
13700,2,0,Id-125,Montana,MT,-1330000,2630000,45.6,-113.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.584055636,0.794676821,0.009366376,39.4902381,12
13700,3,0,Id-125,Montana,MT,-1330000,2630000,45.6,-113.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.584055636,0.794676821,0.009366376,39.4902381,12
13700,4,0,Id-125,Montana,MT,-1330000,2630000,45.6,-113.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.584055636,0.794676821,0.009366376,39.4902381,12
13705,1,0,Id-029,Montana,MT,-1250000,2620000,45.6,-112.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.561166764,0.693881224,0.028188171,37.15670635,15
13705,2,0,Id-029,Montana,MT,-1250000,2620000,45.6,-112.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.561166764,0.693881224,0.028188171,37.15670635,15
13705,3,0,Id-029,Montana,MT,-1250000,2620000,45.6,-112.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.561166764,0.693881224,0.028188171,37.15670635,15
13705,4,0,Id-029,Montana,MT,-1250000,2620000,45.6,-112.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.561166764,0.693881224,0.028188171,37.15670635,15
13813,1,0,Id-137,Idaho,ID,-1490000,2680000,45.7,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.759003605,0.759197926,0.008977904,44.85857143,26
13813,2,0,Id-137,Idaho,ID,-1490000,2680000,45.7,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.759003605,0.759197926,0.008977904,44.85857143,26
13813,3,0,Id-137,Idaho,ID,-1490000,2680000,45.7,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.759003605,0.759197926,0.008977904,44.85857143,26
13813,4,0,Id-137,Idaho,ID,-1490000,2680000,45.7,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.759003605,0.759197926,0.008977904,44.85857143,26
13814,1,0,Id-073,Idaho,ID,-1470000,2670000,45.7,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.721297064,0.745676,0.003119381,51.35684516,26
13814,2,0,Id-073,Idaho,ID,-1470000,2670000,45.7,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.721297064,0.745676,0.003119381,51.35684516,26
13814,3,0,Id-073,Idaho,ID,-1470000,2670000,45.7,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.721297064,0.745676,0.003119381,51.35684516,26
13814,4,0,Id-073,Idaho,ID,-1470000,2670000,45.7,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.721297064,0.745676,0.003119381,51.35684516,26
13949,1,0,Id-033,Montana,MT,-1310000,2660000,45.9,-112.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.463903714,0.53259413,0.024370091,44.93916667,12
13949,2,0,Id-033,Montana,MT,-1310000,2660000,45.9,-112.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.463903714,0.53259413,0.024370091,44.93916667,12
13949,3,1,Id-033,Montana,MT,-1310000,2660000,45.9,-112.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.463903714,0.53259413,0.024370091,44.93916667,12
13949,4,1,Id-033,Montana,MT,-1310000,2660000,45.9,-112.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.463903714,0.53259413,0.024370091,44.93916667,12
14062,1,0,Id-009,Idaho,ID,-1470000,2700000,46,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.781372699,0.792999172,0.00043798,51.31364304,26
14062,2,0,Id-009,Idaho,ID,-1470000,2700000,46,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.781372699,0.792999172,0.00043798,51.31364304,26
14062,3,0,Id-009,Idaho,ID,-1470000,2700000,46,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.781372699,0.792999172,0.00043798,51.31364304,26
14062,4,0,Id-009,Idaho,ID,-1470000,2700000,46,-115,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.781372699,0.792999172,0.00043798,51.31364304,26
14064,1,0,Id-105,Idaho,ID,-1440000,2700000,46,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.573104806,0.68904,0.000158059,48.69253968,41
14064,2,1,Id-105,Idaho,ID,-1440000,2700000,46,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.573104806,0.68904,0.000158059,48.69253968,41
14064,3,1,Id-105,Idaho,ID,-1440000,2700000,46,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.573104806,0.68904,0.000158059,48.69253968,41
14064,4,1,Id-105,Idaho,ID,-1440000,2700000,46,-114.6,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.573104806,0.68904,0.000158059,48.69253968,41
14070,1,1,Id-145,Montana,MT,-1350000,2680000,46,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.789532268,0.904312,0.006911738,41.34202381,10
14070,2,1,Id-145,Montana,MT,-1350000,2680000,46,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.789532268,0.904312,0.006911738,41.34202381,10
14070,3,1,Id-145,Montana,MT,-1350000,2680000,46,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.789532268,0.904312,0.006911738,41.34202381,10
14070,4,1,Id-145,Montana,MT,-1350000,2680000,46,-113.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.789532268,0.904312,0.006911738,41.34202381,10
14188,1,0,Id-169,Idaho,ID,-1430000,2710000,46.1,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.756622681,0.855452578,0.000335441,60.17392857,41
14188,2,1,Id-169,Idaho,ID,-1430000,2710000,46.1,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.756622681,0.855452578,0.000335441,60.17392857,41
14188,3,0,Id-169,Idaho,ID,-1430000,2710000,46.1,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.756622681,0.855452578,0.000335441,60.17392857,41
14188,4,0,Id-169,Idaho,ID,-1430000,2710000,46.1,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.756622681,0.855452578,0.000335441,60.17392857,41
14193,1,0,Id-097,Montana,MT,-1360000,2700000,46.1,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.483905913,0.649838801,0.006985407,42.70230159,10
14193,2,0,Id-097,Montana,MT,-1360000,2700000,46.1,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.483905913,0.649838801,0.006985407,42.70230159,10
14193,3,1,Id-097,Montana,MT,-1360000,2700000,46.1,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.483905913,0.649838801,0.006985407,42.70230159,10
14193,4,1,Id-097,Montana,MT,-1360000,2700000,46.1,-113.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.483905913,0.649838801,0.006985407,42.70230159,10
14200,1,0,Id-081,Montana,MT,-1260000,2680000,46.1,-112.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.500364796,0.523611811,0.086002944,41.45186508,12
14200,2,0,Id-081,Montana,MT,-1260000,2680000,46.1,-112.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.500364796,0.523611811,0.086002944,41.45186508,12
14200,3,0,Id-081,Montana,MT,-1260000,2680000,46.1,-112.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.500364796,0.523611811,0.086002944,41.45186508,12
14200,4,0,Id-081,Montana,MT,-1260000,2680000,46.1,-112.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.500364796,0.523611811,0.086002944,41.45186508,12
14275,1,0,Id-016,Washington,WA,-1980000,2830000,46,-121.8,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.857176257,0.857152,0.045093692,38.43563688,39
14275,2,0,Id-016,Washington,WA,-1980000,2830000,46,-121.8,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.857176257,0.857152,0.045093692,38.43563688,39
14275,3,0,Id-016,Washington,WA,-1980000,2830000,46,-121.8,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.857176257,0.857152,0.045093692,38.43563688,39
14275,4,0,Id-016,Washington,WA,-1980000,2830000,46,-121.8,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.857176257,0.857152,0.045093692,38.43563688,39
14309,1,0,Id-025,Idaho,ID,-1480000,2740000,46.3,-115.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.842097249,0.91497634,0.00085223,61.49912698,41
14309,2,0,Id-025,Idaho,ID,-1480000,2740000,46.3,-115.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.842097249,0.91497634,0.00085223,61.49912698,41
14309,3,0,Id-025,Idaho,ID,-1480000,2740000,46.3,-115.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.842097249,0.91497634,0.00085223,61.49912698,41
14309,4,0,Id-025,Idaho,ID,-1480000,2740000,46.3,-115.2,Yes,Yes,Yes,Lure,Lure,NorthernRockies,NorthernRockies,0.842097249,0.91497634,0.00085223,61.49912698,41
14312,1,0,Id-013,Idaho,ID,-1430000,2730000,46.3,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.717400481,0.836175345,0.001126696,56.2427381,41
14312,2,0,Id-013,Idaho,ID,-1430000,2730000,46.3,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.717400481,0.836175345,0.001126696,56.2427381,41
14312,3,0,Id-013,Idaho,ID,-1430000,2730000,46.3,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.717400481,0.836175345,0.001126696,56.2427381,41
14312,4,0,Id-013,Idaho,ID,-1430000,2730000,46.3,-114.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.717400481,0.836175345,0.001126696,56.2427381,41
14313,1,1,Id-077,Montana,MT,-1420000,2730000,46.3,-114.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.925984954,0.97757991,0.002552236,56.8297619,41
14313,2,1,Id-077,Montana,MT,-1420000,2730000,46.3,-114.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.925984954,0.97757991,0.002552236,56.8297619,41
14313,3,1,Id-077,Montana,MT,-1420000,2730000,46.3,-114.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.925984954,0.97757991,0.002552236,56.8297619,41
14313,4,0,Id-077,Montana,MT,-1420000,2730000,46.3,-114.5,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.925984954,0.97757991,0.002552236,56.8297619,41
14432,1,0,Id-089,Idaho,ID,-1490000,2750000,46.4,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.498891816,0.545766183,0.004071285,46.94777778,5
14432,2,0,Id-089,Idaho,ID,-1490000,2750000,46.4,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.498891816,0.545766183,0.004071285,46.94777778,5
14432,3,0,Id-089,Idaho,ID,-1490000,2750000,46.4,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.498891816,0.545766183,0.004071285,46.94777778,5
14432,4,0,Id-089,Idaho,ID,-1490000,2750000,46.4,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.498891816,0.545766183,0.004071285,46.94777778,5
14525,1,1,Id-108,Washington,WA,-1940000,2850000,46.3,-121.5,Yes,Yes,No,Bait,Lure,NorthCascades,NorthCascades,0.807224974,0.807236,0.020058568,41.37289683,39
14525,2,0,Id-108,Washington,WA,-1940000,2850000,46.3,-121.5,Yes,Yes,No,Bait,Lure,NorthCascades,NorthCascades,0.807224974,0.807236,0.020058568,41.37289683,39
14525,3,0,Id-108,Washington,WA,-1940000,2850000,46.3,-121.5,Yes,Yes,No,Bait,Lure,NorthCascades,NorthCascades,0.807224974,0.807236,0.020058568,41.37289683,39
14525,4,0,Id-108,Washington,WA,-1940000,2850000,46.3,-121.5,Yes,Yes,No,Bait,Lure,NorthCascades,NorthCascades,0.807224974,0.807236,0.020058568,41.37289683,39
14558,1,0,Id-153,Idaho,ID,-1460000,2760000,46.5,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.70036583,0.828399314,0.010590015,51.66813492,41
14558,2,0,Id-153,Idaho,ID,-1460000,2760000,46.5,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.70036583,0.828399314,0.010590015,51.66813492,41
14558,3,0,Id-153,Idaho,ID,-1460000,2760000,46.5,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.70036583,0.828399314,0.010590015,51.66813492,41
14558,4,0,Id-153,Idaho,ID,-1460000,2760000,46.5,-115,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.70036583,0.828399314,0.010590015,51.66813492,41
14577,1,0,Id-115,Montana,MT,-1180000,2710000,46.5,-111.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.309942603,0.487496,0.035320897,45.68849206,11
14577,2,0,Id-115,Montana,MT,-1180000,2710000,46.5,-111.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.309942603,0.487496,0.035320897,45.68849206,11
14577,3,0,Id-115,Montana,MT,-1180000,2710000,46.5,-111.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.309942603,0.487496,0.035320897,45.68849206,11
14577,4,0,Id-115,Montana,MT,-1180000,2710000,46.5,-111.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.309942603,0.487496,0.035320897,45.68849206,11
14648,1,0,Id-044,Washington,WA,-1960000,2870000,46.4,-121.7,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.553085962,0.5531,0.047848132,32.34376984,39
14648,2,0,Id-044,Washington,WA,-1960000,2870000,46.4,-121.7,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.553085962,0.5531,0.047848132,32.34376984,39
14648,3,0,Id-044,Washington,WA,-1960000,2870000,46.4,-121.7,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.553085962,0.5531,0.047848132,32.34376984,39
14648,4,0,Id-044,Washington,WA,-1960000,2870000,46.4,-121.7,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.553085962,0.5531,0.047848132,32.34376984,39
14650,1,0,Id-172,Washington,WA,-1930000,2860000,46.4,-121.3,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.62665058,0.63246,0.02064714,47.55980159,39
14650,2,0,Id-172,Washington,WA,-1930000,2860000,46.4,-121.3,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.62665058,0.63246,0.02064714,47.55980159,39
14650,3,0,Id-172,Washington,WA,-1930000,2860000,46.4,-121.3,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.62665058,0.63246,0.02064714,47.55980159,39
14650,4,0,Id-172,Washington,WA,-1930000,2860000,46.4,-121.3,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.62665058,0.63246,0.02064714,47.55980159,39
14707,1,0,Id-071,Montana,MT,-1080000,2710000,46.6,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.138674514,0.205116,0.061969437,28.94456349,11
14707,2,0,Id-071,Montana,MT,-1080000,2710000,46.6,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.138674514,0.205116,0.061969437,28.94456349,11
14707,3,0,Id-071,Montana,MT,-1080000,2710000,46.6,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.138674514,0.205116,0.061969437,28.94456349,11
14707,4,0,Id-071,Montana,MT,-1080000,2710000,46.6,-110.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.138674514,0.205116,0.061969437,28.94456349,11
14804,1,0,Id-084,Idaho,ID,-1480000,2800000,46.8,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.404203593,0.505484,0.004688665,47.26051587,5
14804,2,0,Id-084,Idaho,ID,-1480000,2800000,46.8,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.404203593,0.505484,0.004688665,47.26051587,5
14804,3,0,Id-084,Idaho,ID,-1480000,2800000,46.8,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.404203593,0.505484,0.004688665,47.26051587,5
14804,4,0,Id-084,Idaho,ID,-1480000,2800000,46.8,-115.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.404203593,0.505484,0.004688665,47.26051587,5
14805,1,0,Id-041,Idaho,ID,-1470000,2790000,46.8,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.810988139,0.880996,0.002590742,62.94234127,41
14805,2,0,Id-041,Idaho,ID,-1470000,2790000,46.8,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.810988139,0.880996,0.002590742,62.94234127,41
14805,3,0,Id-041,Idaho,ID,-1470000,2790000,46.8,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.810988139,0.880996,0.002590742,62.94234127,41
14805,4,0,Id-041,Idaho,ID,-1470000,2790000,46.8,-115.2,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.810988139,0.880996,0.002590742,62.94234127,41
14830,1,0,Id-179,Montana,MT,-1100000,2730000,46.8,-110.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.118696755,0.143860575,0.026188782,26.45869048,11
14830,2,0,Id-179,Montana,MT,-1100000,2730000,46.8,-110.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.118696755,0.143860575,0.026188782,26.45869048,11
14830,3,0,Id-179,Montana,MT,-1100000,2730000,46.8,-110.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.118696755,0.143860575,0.026188782,26.45869048,11
14830,4,0,Id-179,Montana,MT,-1100000,2730000,46.8,-110.4,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.118696755,0.143860575,0.026188782,26.45869048,11
14927,1,0,Id-164,Idaho,ID,-1490000,2820000,46.9,-115.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.486140733,0.629121033,0.001328481,49.61019841,41
14927,2,0,Id-164,Idaho,ID,-1490000,2820000,46.9,-115.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.486140733,0.629121033,0.001328481,49.61019841,41
14927,3,0,Id-164,Idaho,ID,-1490000,2820000,46.9,-115.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.486140733,0.629121033,0.001328481,49.61019841,41
14927,4,0,Id-164,Idaho,ID,-1490000,2820000,46.9,-115.6,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.486140733,0.629121033,0.001328481,49.61019841,41
14930,1,0,Id-148,Idaho,ID,-1450000,2810000,46.9,-115.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.985840511,0.993424026,0.003380134,68.91698413,41
14930,2,0,Id-148,Idaho,ID,-1450000,2810000,46.9,-115.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.985840511,0.993424026,0.003380134,68.91698413,41
14930,3,0,Id-148,Idaho,ID,-1450000,2810000,46.9,-115.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.985840511,0.993424026,0.003380134,68.91698413,41
14930,4,0,Id-148,Idaho,ID,-1450000,2810000,46.9,-115.1,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.985840511,0.993424026,0.003380134,68.91698413,41
14952,1,0,Id-007,Montana,MT,-1120000,2750000,46.9,-110.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.603299738,0.695610782,0.031861561,47.2955186,3
14952,2,0,Id-007,Montana,MT,-1120000,2750000,46.9,-110.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.603299738,0.695610782,0.031861561,47.2955186,3
14952,3,0,Id-007,Montana,MT,-1120000,2750000,46.9,-110.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.603299738,0.695610782,0.031861561,47.2955186,3
14952,4,1,Id-007,Montana,MT,-1120000,2750000,46.9,-110.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.603299738,0.695610782,0.031861561,47.2955186,3
15021,1,0,Id-060,Washington,WA,-1930000,2910000,46.8,-121.5,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.851258713,0.891324869,0.019032241,51.56115079,39
15021,2,0,Id-060,Washington,WA,-1930000,2910000,46.8,-121.5,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.851258713,0.891324869,0.019032241,51.56115079,39
15021,3,1,Id-060,Washington,WA,-1930000,2910000,46.8,-121.5,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.851258713,0.891324869,0.019032241,51.56115079,39
15021,4,0,Id-060,Washington,WA,-1930000,2910000,46.8,-121.5,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.851258713,0.891324869,0.019032241,51.56115079,39
15060,1,0,Id-012,Montana,MT,-1360000,2810000,47.1,-113.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.803150581,0.902831611,0.011122017,56.1393254,64
15060,2,1,Id-012,Montana,MT,-1360000,2810000,47.1,-113.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.803150581,0.902831611,0.011122017,56.1393254,64
15060,3,1,Id-012,Montana,MT,-1360000,2810000,47.1,-113.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.803150581,0.902831611,0.011122017,56.1393254,64
15060,4,1,Id-012,Montana,MT,-1360000,2810000,47.1,-113.9,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.803150581,0.902831611,0.011122017,56.1393254,64
15066,1,0,Id-017,Montana,MT,-1270000,2790000,47.1,-112.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.587397873,0.77000124,0.005231212,52.47444444,64
15066,2,0,Id-017,Montana,MT,-1270000,2790000,47.1,-112.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.587397873,0.77000124,0.005231212,52.47444444,64
15066,3,0,Id-017,Montana,MT,-1270000,2790000,47.1,-112.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.587397873,0.77000124,0.005231212,52.47444444,64
15066,4,1,Id-017,Montana,MT,-1270000,2790000,47.1,-112.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.587397873,0.77000124,0.005231212,52.47444444,64
15177,1,0,Id-100,Montana,MT,-1460000,2840000,47.2,-115.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.552427309,0.619862479,0.012697851,46.8623795,17
15177,2,0,Id-100,Montana,MT,-1460000,2840000,47.2,-115.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.552427309,0.619862479,0.012697851,46.8623795,17
15177,3,0,Id-100,Montana,MT,-1460000,2840000,47.2,-115.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.552427309,0.619862479,0.012697851,46.8623795,17
15177,4,0,Id-100,Montana,MT,-1460000,2840000,47.2,-115.3,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.552427309,0.619862479,0.012697851,46.8623795,17
15180,1,0,Id-052,Montana,MT,-1410000,2830000,47.2,-114.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.287742685,0.290448,0.022741365,51.51972222,2
15180,2,0,Id-052,Montana,MT,-1410000,2830000,47.2,-114.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.287742685,0.290448,0.022741365,51.51972222,2
15180,3,0,Id-052,Montana,MT,-1410000,2830000,47.2,-114.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.287742685,0.290448,0.022741365,51.51972222,2
15180,4,0,Id-052,Montana,MT,-1410000,2830000,47.2,-114.7,Yes,Yes,Yes,Bait,Lure,NorthernRockies,NorthernRockies,0.287742685,0.290448,0.022741365,51.51972222,2
15270,1,0,Id-124,Washington,WA,-1910000,2940000,47.1,-121.4,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.653881369,0.667374669,0.054701217,42.80047619,39
15270,2,0,Id-124,Washington,WA,-1910000,2940000,47.1,-121.4,Yes,Yes,Yes,Bait,Lure,NorthCascades,NorthCascades,0.653881369,0.667374669,0.054701217,42.80047619,39
